0,1,2,3,4
GOGA2_HUMAN,2801,ARI4B_HUMAN,51742,0.49
CENPJ_HUMAN,55835,IBTK_HUMAN,25998,0.49
H31_HUMAN,8357,APC5_HUMAN,51433,0.49
NAT10_HUMAN,55226,RL5_HUMAN,6125,0.49
DVL3_HUMAN,1857,NOTC1_HUMAN,4851,0.0
H31_HUMAN,8350,RED_HUMAN,3550,0.49
ILK_HUMAN,3611,DHX15_HUMAN,1665,0.49
FINC_HUMAN,2335,ITA11_HUMAN,22801,0.0
HN1L_HUMAN,90861,XRCC6_HUMAN,2547,0.49
RBM25_HUMAN,58517,U2AF1_HUMAN,7307,0.49
4F2_HUMAN,6520,AT2A2_HUMAN,488,0.49
COX41_HUMAN,1327,OPA1_HUMAN,4976,0.49
NLTP_HUMAN,6342,TIM44_HUMAN,10469,0.49
TM216_HUMAN,51259,GPAT3_HUMAN,84803,0.49
A2MG_HUMAN,2,PROS_HUMAN,5627,0.0
H31_HUMAN,8352,JHD2C_HUMAN,221037,0.49
COPE_HUMAN,11316,SF3B3_HUMAN,23450,0.49
AKIP_HUMAN,54998,RM37_HUMAN,51253,0.49
AP1M1_HUMAN,8907,CORO7_HUMAN,79585,0.49
LMNA_HUMAN,4000,CD2AP_HUMAN,23607,0.49
ILF2_HUMAN,3608,RM38_HUMAN,64978,0.49
SFRP2_HUMAN,6423,BUB1_HUMAN,699,0.49
COR1B_HUMAN,57175,ACTB_HUMAN,60,0.49
H2B1C_HUMAN,8343,LMBL3_HUMAN,84456,0.49
TFDP3_HUMAN,51270,NUDC_HUMAN,10726,0.49
ACTB_HUMAN,60,CTNA3_HUMAN,29119,0.0
NDUA2_HUMAN,4695,ZC11A_HUMAN,9877,0.49
COX14_HUMAN,84987,NDK3_HUMAN,4832,0.49
MIA40_HUMAN,131474,SON_HUMAN,6651,0.49
SAHH2_HUMAN,10768,SLD5_HUMAN,84296,0.49
SBDS_HUMAN,51119,SPRE_HUMAN,6697,0.49
CALX_HUMAN,821,MIA3_HUMAN,375056,0.49
H2B1C_HUMAN,8347,MRGBP_HUMAN,55257,0.49
H2B1C_HUMAN,8339,ANLN_HUMAN,54443,0.49
RM23_HUMAN,6150,RS2_HUMAN,6187,0.49
H2B1C_HUMAN,8347,CA055_HUMAN,163859,0.49
FOS_HUMAN,2353,TNF11_HUMAN,8600,0.0
KHDR1_HUMAN,10657,SASH1_HUMAN,23328,0.49
CE128_HUMAN,145508,FA83B_HUMAN,222584,0.49
SPSY_HUMAN,6611,ENOPH_HUMAN,58478,0.49
CNTRL_HUMAN,11064,CEP89_HUMAN,84902,0.49
NFAC1_HUMAN,4772,SRC_HUMAN,6714,0.0
JAK2_HUMAN,3717,NFKB2_HUMAN,4791,0.0
TGON2_HUMAN,10618,SMC3_HUMAN,9126,0.49
EXOS9_HUMAN,5393,PSA5_HUMAN,5686,0.49
KPYM_HUMAN,5315,TRAP1_HUMAN,10131,0.49
BAAT_HUMAN,570,MLH3_HUMAN,27030,0.49
RL35A_HUMAN,6165,RS27_HUMAN,6232,0.49
H31_HUMAN,8353,RFC5_HUMAN,5985,0.49
ILF2_HUMAN,3608,RL21_HUMAN,6144,0.49
ITB8_HUMAN,3696,OSTP_HUMAN,6696,0.0
CE104_HUMAN,9731,PDIA1_HUMAN,5034,0.49
HTSF1_HUMAN,27336,SRRM1_HUMAN,10250,0.49
PSME2_HUMAN,5721,TENN_HUMAN,63923,0.49
CNDG2_HUMAN,54892,ACTN4_HUMAN,81,0.49
PPIL3_HUMAN,53938,TMOD3_HUMAN,29766,0.49
CEP89_HUMAN,84902,ANR26_HUMAN,22852,0.49
ADIP_HUMAN,117178,LIMD1_HUMAN,8994,0.49
DRG1_HUMAN,4733,KIF23_HUMAN,9493,0.49
COF1_HUMAN,1072,CATA_HUMAN,847,0.49
XPA_HUMAN,7507,STK11_HUMAN,6794,0.49
NQO1_HUMAN,1728,NDKA_HUMAN,4830,0.49
AT1A2_HUMAN,477,VA0D1_HUMAN,9114,0.49
RAB1B_HUMAN,81876,CCD47_HUMAN,57003,0.49
PLRKT_HUMAN,55848,NUCG_HUMAN,2021,0.49
NDUS2_HUMAN,4720,ODO1_HUMAN,4967,0.49
AN32E_HUMAN,81611,RS2_HUMAN,6187,0.49
CTDSL_HUMAN,10217,PSD3_HUMAN,23362,0.49
UTP20_HUMAN,653877,DCA13_HUMAN,25879,0.49
CD2B2_HUMAN,10421,UB2V2_HUMAN,7336,0.49
PDK1_HUMAN,5163,RM01_HUMAN,65008,0.49
EEA1_HUMAN,8411,RUFY2_HUMAN,55680,0.49
ANX11_HUMAN,311,ANXA3_HUMAN,306,0.49
H31_HUMAN,8351,CTCF_HUMAN,10664,0.49
SAV1_HUMAN,60485,UTRO_HUMAN,7402,0.49
CCL1_HUMAN,6346,CCR10_HUMAN,2826,0.0
TM216_HUMAN,51259,PRAF3_HUMAN,10550,0.49
VIGLN_HUMAN,3069,VP26A_HUMAN,9559,0.49
MIRO2_HUMAN,89941,TECR_HUMAN,9524,0.49
CE120_HUMAN,153241,TTF2_HUMAN,8458,0.49
"DHSB_HUMAN,SDHB_HUMAN",6390,OCAD1_HUMAN,54940,0.49
PIN1_HUMAN,5300,HINT1_HUMAN,3094,0.49
H31_HUMAN,8968,ZN292_HUMAN,23036,0.49
PLCG2_HUMAN,5336,SETD9_HUMAN,133383,0.49
NOP58_HUMAN,51602,RL19_HUMAN,6143,0.49
PUS7_HUMAN,54517,ACO13_HUMAN,55856,0.49
PLK1_HUMAN,5347,2AAA_HUMAN,5518,0.0
ANGL2_HUMAN,23452,ANGL2_HUMAN,23452,0.49
PNPO_HUMAN,55163,TRXR1_HUMAN,7296,0.49
ADCY3_HUMAN,109,KGP1_HUMAN,5592,0.0
DHB12_HUMAN,51144,AFG32_HUMAN,10939,0.49
ASPD_HUMAN,554235,GALK2_HUMAN,2585,0.49
H2B1C_HUMAN,8346,PRD15_HUMAN,63977,0.49
UTP20_HUMAN,653877,NOP58_HUMAN,51602,0.49
NOP56_HUMAN,10528,RS13_HUMAN,6207,0.49
LBN_HUMAN,132884,RABL3_HUMAN,285282,0.49
CPT1A_HUMAN,1374,"EIF3C_HUMAN,EIFCL_HUMAN",8663,0.49
H2B1C_HUMAN,8347,ARI4A_HUMAN,5926,0.49
TGON2_HUMAN,10618,NSF_HUMAN,4905,0.49
ABCB7_HUMAN,22,QCR1_HUMAN,7384,0.49
TGON2_HUMAN,10618,HACD3_HUMAN,51495,0.49
TOM22_HUMAN,56993,"MOSC2_HUMAN,MARC2_HUMAN",54996,0.49
H31_HUMAN,8353,HMGB2_HUMAN,3148,0.49
TR61B_HUMAN,55006,RF1ML_HUMAN,54516,0.49
BAAT_HUMAN,570,RA54B_HUMAN,25788,0.49
"I28RA_HUMAN,INLR1_HUMAN",163702,SOCS1_HUMAN,8651,0.0
BAG2_HUMAN,9532,NUDC3_HUMAN,23386,0.49
LMNA_HUMAN,4000,DNLI3_HUMAN,3980,0.49
MYG1_HUMAN,60314,UBQL1_HUMAN,29979,0.49
TSR1_HUMAN,55720,UCRI_HUMAN,7386,0.49
H2B1C_HUMAN,8347,ARP6_HUMAN,64431,0.49
SFXN1_HUMAN,94081,GRPE1_HUMAN,80273,0.49
TECT2_HUMAN,79867,KTAP2_HUMAN,200185,0.49
PDK1_HUMAN,5163,SYK_HUMAN,3735,0.49
MOB1B_HUMAN,92597,PTN14_HUMAN,5784,0.49
RM14_HUMAN,64928,RT14_HUMAN,63931,0.49
ERR1_HUMAN,2101,WDR36_HUMAN,134430,0.49
UCRI_HUMAN,7386,ZN454_HUMAN,285676,0.49
RL8_HUMAN,6132,RS7_HUMAN,6201,0.49
MATR3_HUMAN,9782,RU17_HUMAN,6625,0.49
HNRPL_HUMAN,3191,ROA0_HUMAN,10949,0.49
CE170_HUMAN,9859,DRG2_HUMAN,1819,0.49
RAB8A_HUMAN,4218,ANXA4_HUMAN,307,0.49
LATS1_HUMAN,9113,PKP4_HUMAN,8502,0.49
SC23B_HUMAN,10483,CPNE2_HUMAN,221184,0.49
CCL5_HUMAN,6352,CXCR6_HUMAN,10663,0.0
APC_HUMAN,324,CANB2_HUMAN,5535,0.49
RB11A_HUMAN,8766,NCBP2_HUMAN,22916,0.49
VDAC1_HUMAN,7416,NDUA9_HUMAN,4704,0.49
STIP1_HUMAN,10963,STMN1_HUMAN,3925,0.49
SMU1_HUMAN,55234,TFPI1_HUMAN,7035,0.49
AP2A1_HUMAN,160,STAM2_HUMAN,10254,0.0
TMM17_HUMAN,200728,PLAK_HUMAN,3728,0.49
CDC27_HUMAN,996,TAF5_HUMAN,6877,0.49
P55G_HUMAN,8503,ZAP70_HUMAN,7535,0.0
LBN_HUMAN,132884,VRK2_HUMAN,7444,0.49
OFD1_HUMAN,8481,CJ088_HUMAN,80007,0.49
NH2L1_HUMAN,4809,SPF27_HUMAN,10286,0.49
LATS2_HUMAN,26524,PKHA7_HUMAN,144100,0.49
VGFR1_HUMAN,2321,SH3G1_HUMAN,6455,0.0
IPO11_HUMAN,51194,SH3G2_HUMAN,6456,0.49
KPYM_HUMAN,5315,TBA4A_HUMAN,7277,0.49
TECT1_HUMAN,79600,MIA3_HUMAN,375056,0.49
FOS_HUMAN,2353,PAIRB_HUMAN,26135,0.49
FGF5_HUMAN,2250,PGFRA_HUMAN,5156,0.0
H31_HUMAN,8357,SRP72_HUMAN,6731,0.49
DFFB_HUMAN,1677,NUBP1_HUMAN,4682,0.49
CH60_HUMAN,3329,ETFB_HUMAN,2109,0.49
CCR3_HUMAN,1232,GRK7_HUMAN,131890,0.0
H31_HUMAN,8354,RS9_HUMAN,6203,0.49
RAB9A_HUMAN,9367,"RRMJ3_HUMAN,SPB1_HUMAN",117246,0.49
KHDR1_HUMAN,10657,SNX30_HUMAN,401548,0.49
DDB1_HUMAN,1642,TCRG1_HUMAN,10915,0.49
FINC_HUMAN,2335,MMP14_HUMAN,4323,0.0
UBP37_HUMAN,57695,PRI2_HUMAN,5558,0.49
SYG_HUMAN,2617,"LCMT2_HUMAN,TYW4_HUMAN",9836,0.49
1433B_HUMAN,7529,ACTA_HUMAN,59,0.49
RL10A_HUMAN,4736,RL29_HUMAN,6159,0.49
LAMP1_HUMAN,3916,PTN1_HUMAN,5770,0.49
GRIA1_HUMAN,2890,KAPCG_HUMAN,5568,0.0
TECT1_HUMAN,79600,ERAP2_HUMAN,64167,0.49
H31_HUMAN,8354,T2EA_HUMAN,2960,0.49
EEA1_HUMAN,8411,LRBA_HUMAN,987,0.49
ODFP2_HUMAN,4957,HAUS5_HUMAN,23354,0.49
RAB7A_HUMAN,7879,ENPL_HUMAN,7184,0.49
PI4KA_HUMAN,5297,PLCD1_HUMAN,5333,0.0
B9D2_HUMAN,80776,YTHD2_HUMAN,51441,0.49
GNAQ_HUMAN,2776,PLCB3_HUMAN,5331,0.0
CSTF3_HUMAN,1479,G3P_HUMAN,2597,0.49
TRRAP_HUMAN,8295,MED26_HUMAN,9441,0.49
RBM27_HUMAN,54439,VDAC3_HUMAN,7419,0.49
LAMP2_HUMAN,3920,SYEP_HUMAN,2058,0.49
ATPO_HUMAN,539,TSPOA_HUMAN,706,0.49
GPKOW_HUMAN,27238,TLN1_HUMAN,7094,0.49
AKT3_HUMAN,10000,GNAO_HUMAN,2775,0.0
RL27_HUMAN,6155,RL3L_HUMAN,6123,0.49
DPOE1_HUMAN,5426,MSH6_HUMAN,2956,0.49
C1QBP_HUMAN,708,SPHM_HUMAN,6448,0.49
DDX1_HUMAN,1653,"FA40A_HUMAN,STRP1_HUMAN",85369,0.49
TSSC4_HUMAN,10078,WDR70_HUMAN,55100,0.49
PP6R3_HUMAN,55291,DIEXF_HUMAN,27042,0.49
FABD_HUMAN,27349,GLYC_HUMAN,6470,0.49
TKT_HUMAN,7086,ENOA_HUMAN,2023,0.49
DPP3_HUMAN,10072,CV025_HUMAN,128989,0.49
SMCA2_HUMAN,6595,SODM_HUMAN,6648,0.49
COR1B_HUMAN,57175,ACTG_HUMAN,71,0.49
H2B1C_HUMAN,8339,PARG_HUMAN,8505,0.49
H2B1C_HUMAN,8347,PHF6_HUMAN,84295,0.49
H31_HUMAN,8355,EXOS2_HUMAN,23404,0.49
HS90B_HUMAN,3326,IRAK2_HUMAN,3656,0.49
GRP78_HUMAN,3309,PDIA3_HUMAN,2923,0.49
RNZ2_HUMAN,60528,FERM2_HUMAN,10979,0.49
AATC_HUMAN,2805,SRXN1_HUMAN,140809,0.49
ATPG_HUMAN,509,QCR1_HUMAN,7384,0.49
TRI14_HUMAN,9830,AAAT_HUMAN,6510,0.49
IGF1B_HUMAN,3479,P85B_HUMAN,5296,0.0
TRI14_HUMAN,9830,ANM3_HUMAN,10196,0.49
NDUBB_HUMAN,54539,SURF4_HUMAN,6836,0.49
PA2GE_HUMAN,30814,PLCG2_HUMAN,5336,0.0
UBAC1_HUMAN,10422,UBP7_HUMAN,7874,0.49
SRSF7_HUMAN,6432,SURF4_HUMAN,6836,0.49
SPRE_HUMAN,6697,HINT1_HUMAN,3094,0.49
SF3B3_HUMAN,23450,TRXR1_HUMAN,7296,0.49
H31_HUMAN,8352,APC1_HUMAN,64682,0.49
HSDL2_HUMAN,84263,TRAP1_HUMAN,10131,0.49
H4_HUMAN,554313,LRWD1_HUMAN,222229,0.49
FKBP8_HUMAN,23770,RM11_HUMAN,65003,0.49
ODFP2_HUMAN,4957,TNR6A_HUMAN,27327,0.49
CENPJ_HUMAN,55835,AP3B1_HUMAN,8546,0.49
RL27_HUMAN,6155,RL3_HUMAN,6122,0.49
GRP78_HUMAN,3309,SMD1_HUMAN,6632,0.49
PTMA_HUMAN,5757,CCNA1_HUMAN,8900,0.49
H2B1C_HUMAN,8343,LIN9_HUMAN,286826,0.49
SYSM_HUMAN,54938,SBDS_HUMAN,51119,0.49
TGON2_HUMAN,10618,TPC2B_HUMAN,6399,0.49
CNTRL_HUMAN,11064,CE85L_HUMAN,387119,0.49
ARHG8_HUMAN,10276,DLG3_HUMAN,1741,0.49
FZD1_HUMAN,8321,GNAQ_HUMAN,2776,0.0
UBP37_HUMAN,57695,SF3B5_HUMAN,83443,0.49
TMM17_HUMAN,200728,ESYT1_HUMAN,23344,0.49
AKT1_HUMAN,207,CTNA1_HUMAN,1495,0.49
TRIO_HUMAN,7204,PPM1F_HUMAN,9647,0.49
CNEP1_HUMAN,23399,ITPR2_HUMAN,3709,0.49
INT7_HUMAN,25896,CG026_HUMAN,79034,0.49
FOXO6_HUMAN,100132074,HNF4A_HUMAN,3172,0.14
ATP5L_HUMAN,10632,PHB_HUMAN,5245,0.49
MPCP_HUMAN,5250,RM30_HUMAN,51263,0.49
IDE_HUMAN,3416,STAT3_HUMAN,6774,0.49
IGBP1_HUMAN,3476,POMP_HUMAN,51371,0.49
PP1G_HUMAN,5501,AURKB_HUMAN,9212,0.49
HIRP3_HUMAN,8479,RL8_HUMAN,6132,0.49
NUBP2_HUMAN,10101,PEX19_HUMAN,5824,0.49
RS16_HUMAN,6217,THIOM_HUMAN,25828,0.49
POC5_HUMAN,134359,MPP9_HUMAN,10198,0.49
H31_HUMAN,8358,BRD3_HUMAN,8019,0.49
RPC5_HUMAN,55718,BCCIP_HUMAN,56647,0.49
NGEF_HUMAN,25791,SRC_HUMAN,6714,0.0
H2B1C_HUMAN,8347,CBX8_HUMAN,57332,0.49
CRK_HUMAN,1398,DOCK2_HUMAN,1794,0.0
PECA1_HUMAN,5175,CXCR4_HUMAN,7852,0.49
CADH1_HUMAN,999,PARK7_HUMAN,11315,0.49
FABD_HUMAN,27349,TMM43_HUMAN,79188,0.49
H31_HUMAN,8351,XRCC1_HUMAN,7515,0.49
ILF2_HUMAN,3608,RS15A_HUMAN,6210,0.49
ERF3A_HUMAN,2935,PABP4_HUMAN,8761,0.49
RL14_HUMAN,9045,RS27_HUMAN,6232,0.49
E2F3_HUMAN,1871,KDM1A_HUMAN,23028,0.07
KHDR1_HUMAN,10657,DLG3_HUMAN,1741,0.49
PABP1_HUMAN,26986,RL11_HUMAN,6135,0.49
RPGF4_HUMAN,11069,RASF5_HUMAN,83593,0.0
ANKH1_HUMAN,54882,SCHI1_HUMAN,29970,0.49
MTAP_HUMAN,4507,FA49B_HUMAN,51571,0.49
E2F3_HUMAN,1871,DHCR7_HUMAN,1717,0.07
CSTF2_HUMAN,1478,DDB1_HUMAN,1642,0.49
LATS1_HUMAN,9113,CP110_HUMAN,11064,0.49
NU107_HUMAN,57122,PRKDC_HUMAN,5591,0.49
CNTRB_HUMAN,116840,EXOC4_HUMAN,60412,0.49
ILF3_HUMAN,3609,RPN1_HUMAN,6184,0.49
PHP14_HUMAN,29085,PTMS_HUMAN,5763,0.49
NLTP_HUMAN,6342,VDAC2_HUMAN,7417,0.49
RAB7A_HUMAN,7879,ARL8B_HUMAN,55207,0.49
DDX18_HUMAN,8886,RS4X_HUMAN,6191,0.49
DGKB_HUMAN,1607,PLCD4_HUMAN,84812,0.0
H31_HUMAN,8354,WIZ_HUMAN,58525,0.49
EXOC3_HUMAN,11336,"AMPM1_HUMAN,MAP11_HUMAN",23173,0.49
CNTRL_HUMAN,11064,TCHP_HUMAN,84260,0.49
RL9_HUMAN,6133,RM16_HUMAN,54948,0.49
EZRI_HUMAN,7430,NEB2_HUMAN,84687,0.49
HNRPM_HUMAN,4670,RS24_HUMAN,6229,0.49
ILF3_HUMAN,3609,NDUV1_HUMAN,4723,0.49
LGUL_HUMAN,2739,PNPH_HUMAN,4860,0.49
H2B1C_HUMAN,8346,ANLN_HUMAN,54443,0.49
CNTRB_HUMAN,116840,OFD1_HUMAN,8481,0.49
AT2B1_HUMAN,490,CLGN_HUMAN,1047,0.49
CALX_HUMAN,821,S10A6_HUMAN,6277,0.49
LDHB_HUMAN,3945,DHSO_HUMAN,6652,0.49
PSA5_HUMAN,5686,RU2A_HUMAN,6627,0.49
DYHC1_HUMAN,1778,STRN_HUMAN,6801,0.49
H31_HUMAN,8351,PQBP1_HUMAN,10084,0.49
RBMX_HUMAN,27316,RL31_HUMAN,6160,0.49
DMPK_HUMAN,1760,HS90B_HUMAN,3326,0.49
PTPRA_HUMAN,5786,GAB1_HUMAN,2549,0.49
BAAT_HUMAN,570,RB_HUMAN,5925,0.49
DDX42_HUMAN,11325,FOXJ3_HUMAN,22887,0.49
E2F3_HUMAN,1871,NAT10_HUMAN,55226,0.07
H31_HUMAN,8352,MUML1_HUMAN,139221,0.49
LRSM1_HUMAN,90678,UBA1_HUMAN,7317,0.49
COPZ1_HUMAN,22818,UD11_HUMAN,54658,0.49
RLA2_HUMAN,6181,RS21_HUMAN,6227,0.49
COPZ1_HUMAN,22818,SF3B1_HUMAN,23451,0.49
H31_HUMAN,8358,EXOS9_HUMAN,5393,0.49
G6PC2_HUMAN,57818,AAPK2_HUMAN,5563,0.0
H2B1C_HUMAN,8343,MTA70_HUMAN,56339,0.49
HTSF1_HUMAN,27336,SMD2_HUMAN,6633,0.49
MTCH2_HUMAN,23788,RPN1_HUMAN,6184,0.49
H31_HUMAN,8354,CTCF_HUMAN,10664,0.49
CD2B2_HUMAN,10421,RPC3_HUMAN,10623,0.49
STIP1_HUMAN,10963,MSI2H_HUMAN,124540,0.49
TECT3_HUMAN,26123,ITB1_HUMAN,3688,0.49
TP53B_HUMAN,7158,T2H2L_HUMAN,728340,0.49
NUCL_HUMAN,4691,WDR43_HUMAN,23160,0.49
AT5F1_HUMAN,515,NDUV1_HUMAN,4723,0.49
MP2K1_HUMAN,5604,BMR1A_HUMAN,657,0.49
PDIA3_HUMAN,2923,RD23B_HUMAN,5887,0.49
F16P2_HUMAN,8789,PK3CA_HUMAN,5290,0.49
DAPP1_HUMAN,27071,M3K1_HUMAN,4214,0.0
TECT1_HUMAN,79600,SYG_HUMAN,2617,0.49
VATB2_HUMAN,526,GCC1_HUMAN,79571,0.49
H2B1C_HUMAN,8344,CCD86_HUMAN,79080,0.49
HS90A_HUMAN,3320,RL17_HUMAN,6139,0.49
TGON2_HUMAN,10618,F219A_HUMAN,203259,0.49
AAPK2_HUMAN,5563,STAT3_HUMAN,6774,0.0
MRP2_HUMAN,1244,TOM22_HUMAN,56993,0.49
SEPT2_HUMAN,4735,TRI55_HUMAN,84675,0.49
CIRBP_HUMAN,1153,TPR_HUMAN,7175,0.49
H31_HUMAN,8968,"SLMO1_HUMAN,PLD3A_HUMAN",10650,0.49
MPCP_HUMAN,5250,ACOD_HUMAN,6319,0.49
EGF_HUMAN,1950,MK03_HUMAN,5595,0.0
FUS_HUMAN,2521,SYTC_HUMAN,6897,0.49
DNJA1_HUMAN,3301,HYOU1_HUMAN,10525,0.49
ALDOA_HUMAN,226,TALDO_HUMAN,6888,0.49
MED4_HUMAN,29079,MPP9_HUMAN,10198,0.49
DHX40_HUMAN,79665,IKKA_HUMAN,1147,0.49
EWS_HUMAN,2130,CWC15_HUMAN,51503,0.49
TBB4A_HUMAN,10382,TBA3E_HUMAN,112714,0.49
CEP63_HUMAN,80254,ADIP_HUMAN,117178,0.49
H2B1C_HUMAN,8339,DJC17_HUMAN,55192,0.49
CPSF5_HUMAN,11051,PCF11_HUMAN,51585,0.49
ATD3A_HUMAN,55210,PHB2_HUMAN,11331,0.49
GSK3B_HUMAN,2932,PRKX_HUMAN,5613,0.0
TP53B_HUMAN,7158,RAD9A_HUMAN,5883,0.49
SPICE_HUMAN,152185,SSRP1_HUMAN,6749,0.49
ACINU_HUMAN,22985,FUT8_HUMAN,2530,0.49
H31_HUMAN,8352,EMD_HUMAN,2010,0.49
IL1R1_HUMAN,3554,TLR5_HUMAN,7100,0.0
BRCA1_HUMAN,672,RIF1_HUMAN,55183,0.49
ACTA_HUMAN,59,RS26_HUMAN,6231,0.49
AL7A1_HUMAN,501,FAH2A_HUMAN,51011,0.49
AMOT_HUMAN,154796,XPR1_HUMAN,9213,0.49
SUGP1_HUMAN,57794,SNX3_HUMAN,8724,0.49
NDUA7_HUMAN,4701,ECI2_HUMAN,10455,0.49
CRK_HUMAN,1398,SIAS_HUMAN,54187,0.49
AT1B3_HUMAN,483,NDUS1_HUMAN,4719,0.49
RAB9A_HUMAN,9367,SERPH_HUMAN,871,0.49
RIFK_HUMAN,55312,GRHPR_HUMAN,9380,0.49
LAMP1_HUMAN,3916,WDR41_HUMAN,55255,0.49
"CCD41_HUMAN,CEP83_HUMAN",51134,BTBDB_HUMAN,121551,0.49
PRDX2_HUMAN,7001,SPHM_HUMAN,6448,0.49
PPIB_HUMAN,5479,IF5AL_HUMAN,143244,0.49
LMNA_HUMAN,4000,ZRAB2_HUMAN,9406,0.49
ILF2_HUMAN,3608,MYOF_HUMAN,26509,0.49
NUDC3_HUMAN,23386,FKBP4_HUMAN,2288,0.49
SMAD2_HUMAN,4087,ROA3_HUMAN,220988,0.49
SAP18_HUMAN,10284,SSRG_HUMAN,6747,0.49
CETN2_HUMAN,1069,SPG20_HUMAN,23111,0.49
CP135_HUMAN,9662,CAMP1_HUMAN,157922,0.49
H31_HUMAN,8350,T2FA_HUMAN,2962,0.49
HS105_HUMAN,10808,DNJC3_HUMAN,5611,0.49
ATPA_HUMAN,498,PDIA1_HUMAN,5034,0.49
RM53_HUMAN,116540,UB2L3_HUMAN,7332,0.49
CWC15_HUMAN,51503,SF3B4_HUMAN,10262,0.49
H2B1C_HUMAN,8339,DDX49_HUMAN,54555,0.49
TMX2_HUMAN,51075,TMX3_HUMAN,54495,0.06
CD2A2_HUMAN,1029,CATL2_HUMAN,1515,0.49
PTBP1_HUMAN,5725,4F2_HUMAN,6520,0.49
H2B1C_HUMAN,8343,KDM2A_HUMAN,22992,0.49
MGST3_HUMAN,4259,RM12_HUMAN,6182,0.49
H31_HUMAN,8353,CN043_HUMAN,91748,0.49
RL18_HUMAN,6141,RS24_HUMAN,6229,0.49
PQBP1_HUMAN,10084,UK114_HUMAN,10247,0.49
UBQL1_HUMAN,29979,VP26A_HUMAN,9559,0.49
PSA3_HUMAN,5684,PSME1_HUMAN,5720,0.49
MEA1_HUMAN,4201,NU153_HUMAN,9972,0.49
NINL_HUMAN,22981,ABLM1_HUMAN,3983,0.49
RS15_HUMAN,6209,VPP1_HUMAN,535,0.49
RS11_HUMAN,6205,NOC4L_HUMAN,79050,0.49
MGST3_HUMAN,4259,VDAC2_HUMAN,7417,0.49
TMM17_HUMAN,200728,CAHD1_HUMAN,57685,0.49
RL32_HUMAN,6161,RSSA_HUMAN,3921,0.49
NEP_HUMAN,4311,F207A_HUMAN,85395,0.14
TM237_HUMAN,65062,CKAP4_HUMAN,10970,0.49
GSTO1_HUMAN,9446,PRDX6_HUMAN,9588,0.49
PPM1A_HUMAN,5494,AAPK2_HUMAN,5563,0.0
TMM17_HUMAN,200728,SCAM2_HUMAN,10066,0.49
DTD2_HUMAN,112487,HDHD2_HUMAN,84064,0.49
TR61B_HUMAN,55006,RM28_HUMAN,10573,0.49
EWS_HUMAN,2130,CAF1A_HUMAN,10036,0.49
GT251_HUMAN,79709,PR40A_HUMAN,55660,0.49
ILF2_HUMAN,3608,RS8_HUMAN,6202,0.49
TMM17_HUMAN,200728,AT2C1_HUMAN,27032,0.49
EF1G_HUMAN,1937,RL8_HUMAN,6132,0.49
H31_HUMAN,8354,APC16_HUMAN,119504,0.49
UB2V1_HUMAN,387522,ULK4_HUMAN,54986,0.49
CUL4B_HUMAN,8450,CIRBP_HUMAN,1153,0.49
3MG_HUMAN,4350,EIF2A_HUMAN,83939,0.49
MLF1_HUMAN,4291,PSMD3_HUMAN,5709,0.49
CDK8_HUMAN,1024,MEPCE_HUMAN,56257,0.49
FR1OP_HUMAN,11116,AKA11_HUMAN,11215,0.49
H2B1C_HUMAN,8343,REN3B_HUMAN,65109,0.49
HIPK3_HUMAN,10114,TRA2B_HUMAN,6434,0.49
DPP2_HUMAN,29952,SBP1_HUMAN,8991,0.49
STAT3_HUMAN,6774,IRAK3_HUMAN,11213,0.49
GNL3_HUMAN,26354,RL11_HUMAN,6135,0.49
PRP19_HUMAN,27339,UT14A_HUMAN,10813,0.49
SSA27_HUMAN,10534,VATB2_HUMAN,526,0.49
RXRB_HUMAN,6257,LA_HUMAN,6741,0.49
PLK4_HUMAN,10733,CEP63_HUMAN,80254,0.49
RM11_HUMAN,65003,RM15_HUMAN,29088,0.49
TGON2_HUMAN,10618,S12A4_HUMAN,6560,0.49
ADIP_HUMAN,117178,SMG7_HUMAN,9887,0.49
IBP3_HUMAN,3486,AURKA_HUMAN,6790,0.49
H31_HUMAN,8358,CSTF3_HUMAN,1479,0.49
PDK1_HUMAN,5163,LYPL1_HUMAN,127018,0.49
FBX24_HUMAN,26261,FKBPL_HUMAN,63943,0.49
ITB4_HUMAN,3691,LAMC1_HUMAN,3915,0.0
CALX_HUMAN,821,DYH10_HUMAN,196385,0.49
LMAN1_HUMAN,3998,MTCH2_HUMAN,23788,0.49
NPHP4_HUMAN,261734,HSP72_HUMAN,3306,0.49
BRCA1_HUMAN,672,SLX4_HUMAN,84464,0.49
TMX1_HUMAN,81542,AT2A2_HUMAN,488,0.06
H31_HUMAN,8351,RFXAP_HUMAN,5994,0.49
PI51B_HUMAN,8395,VINC_HUMAN,7414,0.0
MRP2_HUMAN,1244,RM37_HUMAN,51253,0.49
TOM20_HUMAN,9804,CI072_HUMAN,203228,0.49
DDTL_HUMAN,100037417,PP2AA_HUMAN,5515,0.49
H31_HUMAN,8351,MORC3_HUMAN,23515,0.49
RPB1_HUMAN,5430,MCM2_HUMAN,4171,0.49
DCTN1_HUMAN,1639,CLAP2_HUMAN,23122,0.49
DJB11_HUMAN,51726,PNPH_HUMAN,4860,0.49
ILF2_HUMAN,3608,LAMP1_HUMAN,3916,0.49
DYLT1_HUMAN,6993,LRIF1_HUMAN,55791,0.49
